 ORDEM 3.2.0 -  ORDEM Spacecraft Mode
 Debris Flux (#/m^2/yr/deg)
  Year: 2028  Perigee Altitude =    328.132  Apogee Altitude =   331.665  inc =   51.63
 *
 *
 *
 *
 *
 *
 *
  Az 1    Az 2    >10um      >100um     >1mm       >1cm       >10cm      >1m
 ------  ------   --------   --------   --------   --------   --------   --------  
   Min.:          1.07E-01   9.48E-04   8.80E-06   2.19E-10   2.23E-11   1.59E-11
   Max.:          1.89E+01   2.42E-02   1.39E-04   1.40E-08   1.47E-09   7.42E-10
 ------  ------   --------   --------   --------   --------   --------   --------  
    71      72    9.92E+00   2.09E-02   1.39E-04   1.40E-08   1.00E-09   5.59E-10
    72      73    9.92E+00   2.09E-02   1.39E-04   1.40E-08   1.00E-09   5.59E-10
    73      74    9.92E+00   2.09E-02   1.39E-04   1.40E-08   1.00E-09   5.59E-10
    74      75    9.92E+00   2.09E-02   1.39E-04   1.40E-08   1.00E-09   5.59E-10
    75      76    9.92E+00   2.09E-02   1.39E-04   1.40E-08   1.00E-09   5.59E-10
    76      77    9.92E+00   2.09E-02   1.39E-04   1.40E-08   1.00E-09   5.59E-10
    77      78    9.92E+00   2.09E-02   1.39E-04   1.40E-08   1.00E-09   5.59E-10
    78      79    9.92E+00   2.09E-02   1.39E-04   1.40E-08   1.00E-09   5.59E-10
    79      80    9.92E+00   2.09E-02   1.39E-04   1.40E-08   1.00E-09   5.59E-10
    80      81    9.92E+00   2.09E-02   1.39E-04   1.40E-08   1.00E-09   5.59E-10
    81      82    9.92E+00   2.09E-02   1.39E-04   1.40E-08   1.00E-09   5.59E-10
    82      83    9.92E+00   2.09E-02   1.39E-04   1.40E-08   1.00E-09   5.59E-10
    83      84    9.92E+00   2.09E-02   1.39E-04   1.40E-08   1.00E-09   5.59E-10
    84      85    9.92E+00   2.09E-02   1.39E-04   1.40E-08   1.00E-09   5.59E-10
    85      86    9.92E+00   2.09E-02   1.39E-04   1.40E-08   1.00E-09   5.59E-10
    86      87    9.92E+00   2.09E-02   1.39E-04   1.40E-08   1.00E-09   5.59E-10
    87      88    9.92E+00   2.09E-02   1.39E-04   1.40E-08   1.00E-09   5.59E-10
    88      89    9.92E+00   2.09E-02   1.39E-04   1.40E-08   1.00E-09   5.59E-10
    89      90    9.92E+00   2.09E-02   1.39E-04   1.40E-08   1.00E-09   5.59E-10
    90      91    3.21E-01   2.55E-03   2.12E-05   2.02E-09   8.03E-11   4.59E-11
    91      92    3.21E-01   2.55E-03   2.12E-05   2.02E-09   8.03E-11   4.59E-11
    92      93    3.21E-01   2.55E-03   2.12E-05   2.02E-09   8.03E-11   4.59E-11
    93      94    3.21E-01   2.55E-03   2.12E-05   2.02E-09   8.03E-11   4.59E-11
    94      95    3.21E-01   2.55E-03   2.12E-05   2.02E-09   8.03E-11   4.59E-11
    95      96    3.21E-01   2.55E-03   2.12E-05   2.02E-09   8.03E-11   4.59E-11
    96      97    3.21E-01   2.55E-03   2.12E-05   2.02E-09   8.03E-11   4.59E-11
    97      98    3.21E-01   2.55E-03   2.12E-05   2.02E-09   8.03E-11   4.59E-11
    98      99    3.21E-01   2.55E-03   2.12E-05   2.02E-09   8.03E-11   4.59E-11
    99     100    3.21E-01   2.55E-03   2.12E-05   2.02E-09   8.03E-11   4.59E-11
   100     101    3.21E-01   2.55E-03   2.12E-05   2.02E-09   8.03E-11   4.59E-11
   101     102    3.21E-01   2.55E-03   2.12E-05   2.02E-09   8.03E-11   4.59E-11
   102     103    3.21E-01   2.55E-03   2.12E-05   2.02E-09   8.03E-11   4.59E-11
   103     104    3.21E-01   2.55E-03   2.12E-05   2.02E-09   8.03E-11   4.59E-11
   104     105    3.21E-01   2.55E-03   2.12E-05   2.02E-09   8.03E-11   4.59E-11
   105     106    3.21E-01   2.55E-03   2.12E-05   2.02E-09   8.03E-11   4.59E-11
   106     107    3.21E-01   2.55E-03   2.12E-05   2.02E-09   8.03E-11   4.59E-11
   107     108    3.21E-01   2.55E-03   2.12E-05   2.02E-09   8.03E-11   4.59E-11
   108     109    3.21E-01   2.55E-03   2.12E-05   2.02E-09   8.03E-11   4.59E-11
   109     110    3.21E-01   2.55E-03   2.12E-05   2.02E-09   8.03E-11   4.59E-11
   110     111    3.21E-01   2.55E-03   2.12E-05   2.02E-09   8.03E-11   4.59E-11
   111     112    3.21E-01   2.55E-03   2.12E-05   2.02E-09   8.03E-11   4.59E-11
   112     113    3.21E-01   2.55E-03   2.12E-05   2.02E-09   8.03E-11   4.59E-11
   113     114    3.21E-01   2.55E-03   2.12E-05   2.02E-09   8.03E-11   4.59E-11
   114     115    3.21E-01   2.55E-03   2.12E-05   2.02E-09   8.03E-11   4.59E-11
   115     116    3.21E-01   2.55E-03   2.12E-05   2.02E-09   8.03E-11   4.59E-11
   116     117    3.21E-01   2.55E-03   2.12E-05   2.02E-09   8.03E-11   4.59E-11
   117     118    3.21E-01   2.55E-03   2.12E-05   2.02E-09   8.03E-11   4.59E-11
   118     119    3.21E-01   2.55E-03   2.12E-05   2.02E-09   8.03E-11   4.59E-11
   119     120    3.21E-01   2.55E-03   2.12E-05   2.02E-09   8.03E-11   4.59E-11
   120     121    1.12E-01   1.16E-03   9.04E-06   2.63E-10   2.23E-11   1.59E-11
   121     122    1.12E-01   1.16E-03   9.04E-06   2.63E-10   2.23E-11   1.59E-11
   122     123    1.12E-01   1.16E-03   9.04E-06   2.63E-10   2.23E-11   1.59E-11
   123     124    1.12E-01   1.16E-03   9.04E-06   2.63E-10   2.23E-11   1.59E-11
   124     125    1.12E-01   1.16E-03   9.04E-06   2.63E-10   2.23E-11   1.59E-11
   125     126    1.12E-01   1.16E-03   9.04E-06   2.63E-10   2.23E-11   1.59E-11
   126     127    1.12E-01   1.16E-03   9.04E-06   2.63E-10   2.23E-11   1.59E-11
   127     128    1.12E-01   1.16E-03   9.04E-06   2.63E-10   2.23E-11   1.59E-11
   128     129    1.12E-01   1.16E-03   9.04E-06   2.63E-10   2.23E-11   1.59E-11
   129     130    1.12E-01   1.16E-03   9.04E-06   2.63E-10   2.23E-11   1.59E-11
   130     131    1.12E-01   1.16E-03   9.04E-06   2.63E-10   2.23E-11   1.59E-11
   131     132    1.12E-01   1.16E-03   9.04E-06   2.63E-10   2.23E-11   1.59E-11
   132     133    1.12E-01   1.16E-03   9.04E-06   2.63E-10   2.23E-11   1.59E-11
   133     134    1.12E-01   1.16E-03   9.04E-06   2.63E-10   2.23E-11   1.59E-11
   134     135    1.12E-01   1.16E-03   9.04E-06   2.63E-10   2.23E-11   1.59E-11
   135     136    1.12E-01   1.16E-03   9.04E-06   2.63E-10   2.23E-11   1.59E-11
   136     137    1.12E-01   1.16E-03   9.04E-06   2.63E-10   2.23E-11   1.59E-11
   137     138    1.12E-01   1.16E-03   9.04E-06   2.63E-10   2.23E-11   1.59E-11
   138     139    1.12E-01   1.16E-03   9.04E-06   2.63E-10   2.23E-11   1.59E-11
   139     140    1.12E-01   1.16E-03   9.04E-06   2.63E-10   2.23E-11   1.59E-11
   140     141    1.12E-01   1.16E-03   9.04E-06   2.63E-10   2.23E-11   1.59E-11
   141     142    1.12E-01   1.16E-03   9.04E-06   2.63E-10   2.23E-11   1.59E-11
   142     143    1.12E-01   1.16E-03   9.04E-06   2.63E-10   2.23E-11   1.59E-11
   143     144    1.12E-01   1.16E-03   9.04E-06   2.63E-10   2.23E-11   1.59E-11
   144     145    1.12E-01   1.16E-03   9.04E-06   2.63E-10   2.23E-11   1.59E-11
   145     146    1.12E-01   1.16E-03   9.04E-06   2.63E-10   2.23E-11   1.59E-11
   146     147    1.12E-01   1.16E-03   9.04E-06   2.63E-10   2.23E-11   1.59E-11
   147     148    1.12E-01   1.16E-03   9.04E-06   2.63E-10   2.23E-11   1.59E-11
   148     149    1.12E-01   1.16E-03   9.04E-06   2.63E-10   2.23E-11   1.59E-11
   149     150    1.12E-01   1.16E-03   9.04E-06   2.63E-10   2.23E-11   1.59E-11
   150     151    1.07E-01   9.48E-04   8.80E-06   2.19E-10   2.70E-11   2.08E-11
   151     152    1.07E-01   9.48E-04   8.80E-06   2.19E-10   2.70E-11   2.08E-11
   152     153    1.07E-01   9.48E-04   8.80E-06   2.19E-10   2.70E-11   2.08E-11
   153     154    1.07E-01   9.48E-04   8.80E-06   2.19E-10   2.70E-11   2.08E-11
   154     155    1.07E-01   9.48E-04   8.80E-06   2.19E-10   2.70E-11   2.08E-11
   155     156    1.07E-01   9.48E-04   8.80E-06   2.19E-10   2.70E-11   2.08E-11
   156     157    1.07E-01   9.48E-04   8.80E-06   2.19E-10   2.70E-11   2.08E-11
   157     158    1.07E-01   9.48E-04   8.80E-06   2.19E-10   2.70E-11   2.08E-11
   158     159    1.07E-01   9.48E-04   8.80E-06   2.19E-10   2.70E-11   2.08E-11
   159     160    1.07E-01   9.48E-04   8.80E-06   2.19E-10   2.70E-11   2.08E-11
   160     161    1.07E-01   9.48E-04   8.80E-06   2.19E-10   2.70E-11   2.08E-11
   161     162    1.07E-01   9.48E-04   8.80E-06   2.19E-10   2.70E-11   2.08E-11
   162     163    1.07E-01   9.48E-04   8.80E-06   2.19E-10   2.70E-11   2.08E-11
   163     164    1.07E-01   9.48E-04   8.80E-06   2.19E-10   2.70E-11   2.08E-11
   164     165    1.07E-01   9.48E-04   8.80E-06   2.19E-10   2.70E-11   2.08E-11
   165     166    1.07E-01   9.48E-04   8.80E-06   2.19E-10   2.70E-11   2.08E-11
   166     167    1.07E-01   9.48E-04   8.80E-06   2.19E-10   2.70E-11   2.08E-11
   167     168    1.07E-01   9.48E-04   8.80E-06   2.19E-10   2.70E-11   2.08E-11
   168     169    1.07E-01   9.48E-04   8.80E-06   2.19E-10   2.70E-11   2.08E-11
   169     170    1.07E-01   9.48E-04   8.80E-06   2.19E-10   2.70E-11   2.08E-11
   170     171    1.07E-01   9.48E-04   8.80E-06   2.19E-10   2.70E-11   2.08E-11
   171     172    1.07E-01   9.48E-04   8.80E-06   2.19E-10   2.70E-11   2.08E-11
   172     173    1.07E-01   9.48E-04   8.80E-06   2.19E-10   2.70E-11   2.08E-11
   173     174    1.07E-01   9.48E-04   8.80E-06   2.19E-10   2.70E-11   2.08E-11
   174     175    1.07E-01   9.48E-04   8.80E-06   2.19E-10   2.70E-11   2.08E-11
   175     176    1.07E-01   9.48E-04   8.80E-06   2.19E-10   2.70E-11   2.08E-11
   176     177    1.07E-01   9.48E-04   8.80E-06   2.19E-10   2.70E-11   2.08E-11
   177     178    1.07E-01   9.48E-04   8.80E-06   2.19E-10   2.70E-11   2.08E-11
   178     179    1.07E-01   9.48E-04   8.80E-06   2.19E-10   2.70E-11   2.08E-11
   179     180    1.07E-01   9.48E-04   8.80E-06   2.19E-10   2.70E-11   2.08E-11
